campaign_id,industry,marketing_channel,ad_spend,duration,target_audience,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
7983,healthcare,email,42177,86,18-34,Europe,desktop,iOS,Safari,333830,0.645923847,1,490.4302326,333830,90%,90%,70%
7984,services,influencer,17287,7,35-54,Asia-Pacific,desktop,Windows,Firefox,299572,0.104621889,1,2469.571429,374465,90%,70%,80%
7986,manufacturing,content marketing,37065,61,18-34,Asia-Pacific,desktop,Windows,Chrome,240183,0.802839597,1,607.6229508,240183,90%,70%,90%
7988,finance,content marketing,42380,33,35-54,South America,mobile,Android,Chrome,80853,0.385090926,1,1284.242424,101066.25,80%,80%,90%
7990,e-commerce,content marketing,41872,87,35-54,Africa,mobile,iOS,Chrome,317275,0.238079376,1,481.2873563,396593.75,80%,90%,90%
7991,services,social media,15522,15,55+,South America,tablet,iOS,Chrome,270601,0.367637595,1,1034.8,451001.6667,70%,90%,90%
7992,finance,search engine,34132,75,18-34,North America,mobile,Windows,Safari,410152,0.03640274,1,455.0933333,410152,80%,70%,70%
7994,retail,email,10478,29,35-54,Africa,mobile,Android,Firefox,91809,0.016379345,1,361.3103448,114761.25,80%,80%,80%
7996,technology,search engine,10025,30,18-34,Asia-Pacific,desktop,iOS,Chrome,118981,0.519723249,1,334.1666667,118981,90%,90%,90%
7997,finance,email,12764,78,35-54,North America,tablet,Android,Chrome,446589,0.495330681,0,163.6410256,558236.25,70%,80%,90%
8002,manufacturing,search engine,43755,11,18-34,Africa,mobile,Android,Firefox,179368,0.983229993,1,3977.727273,179368,80%,80%,80%
8006,services,content marketing,23013,77,55+,Asia-Pacific,mobile,iOS,Chrome,373542,0.613272181,1,298.8701299,622570,80%,90%,90%
8009,retail,influencer,19947,85,18-34,Asia-Pacific,desktop,iOS,Chrome,335841,0.208282617,1,234.6705882,335841,90%,90%,90%
8010,services,search engine,14041,55,55+,Asia-Pacific,tablet,iOS,Safari,234299,0.273076437,1,255.2909091,390498.3333,70%,90%,70%
8011,technology,content marketing,11260,71,35-54,North America,desktop,Android,Chrome,196887,0.838616183,0,158.5915493,246108.75,90%,80%,90%
8012,finance,search engine,28306,10,55+,Africa,desktop,iOS,Chrome,84083,0.934474795,1,2830.6,140138.3333,90%,90%,90%
8013,finance,social media,48827,15,55+,North America,desktop,Windows,Firefox,420585,0.128486675,1,3255.133333,700975,90%,70%,80%
8014,healthcare,influencer,28550,42,55+,South America,mobile,Android,Safari,352326,0.69451244,1,679.7619048,587210,80%,80%,70%
8016,finance,content marketing,16427,38,55+,Europe,mobile,Windows,Chrome,415311,0.874954042,1,432.2894737,692185,80%,70%,90%
8017,retail,search engine,38246,24,55+,Asia-Pacific,tablet,Windows,Firefox,172443,0.856826802,1,1593.583333,287405,70%,70%,80%
8018,finance,search engine,39078,21,35-54,South America,desktop,iOS,Firefox,466148,0.774602829,1,1860.857143,582685,90%,90%,80%
8019,services,email,17823,26,55+,Africa,mobile,Android,Firefox,355101,0.824381204,1,685.5,591835,80%,80%,80%
8026,finance,social media,22778,34,55+,South America,desktop,Android,Safari,334183,0.497963267,1,669.9411765,556971.6667,90%,80%,70%
8028,finance,social media,49404,21,55+,South America,mobile,Windows,Chrome,104721,0.761678631,1,2352.571429,174535,80%,70%,90%
8029,finance,email,19374,50,18-34,Europe,mobile,Windows,Chrome,27021,0.1373062,1,387.48,27021,80%,70%,90%
8030,healthcare,search engine,35592,29,35-54,Africa,tablet,Windows,Chrome,54657,0.654759882,1,1227.310345,68321.25,70%,70%,90%
8031,retail,social media,49108,73,35-54,North America,tablet,iOS,Chrome,68615,0.451980728,0,672.7123288,85768.75,70%,90%,90%
8032,technology,search engine,20317,84,35-54,South America,tablet,Android,Safari,13264,0.810935859,1,241.8690476,16580,70%,80%,70%
8033,healthcare,influencer,34181,72,18-34,Europe,mobile,Android,Safari,297849,0.29560412,1,474.7361111,297849,80%,80%,70%
8034,services,search engine,16780,56,35-54,Africa,tablet,Android,Chrome,360203,0.836526944,1,299.6428571,450253.75,70%,80%,90%
8035,finance,search engine,21523,19,55+,North America,tablet,Windows,Safari,168949,0.252259973,0,1132.789474,281581.6667,70%,70%,70%
8038,healthcare,email,25402,40,35-54,North America,mobile,Windows,Safari,197185,0.352576497,1,635.05,246481.25,80%,70%,70%
8039,healthcare,search engine,28276,46,35-54,Asia-Pacific,tablet,Windows,Firefox,128346,0.011777814,1,614.6956522,160432.5,70%,70%,80%
8040,technology,social media,12242,75,55+,South America,desktop,iOS,Firefox,125160,0.397848472,1,163.2266667,208600,90%,90%,80%
8042,finance,search engine,6052,31,55+,North America,mobile,Windows,Chrome,98134,0.225157376,1,195.2258065,163556.6667,80%,70%,90%
8043,manufacturing,content marketing,20400,81,35-54,Europe,tablet,Android,Safari,91569,0.688300092,1,251.8518519,114461.25,70%,80%,70%
8045,finance,content marketing,30699,69,18-34,Europe,tablet,iOS,Chrome,308823,0.527079718,1,444.9130435,308823,70%,90%,90%
8048,e-commerce,social media,34394,32,18-34,North America,tablet,iOS,Chrome,202286,0.164640847,1,1074.8125,202286,70%,90%,90%
8049,e-commerce,influencer,21262,33,35-54,Europe,desktop,iOS,Chrome,57219,0.542801191,1,644.3030303,71523.75,90%,90%,90%
8050,finance,content marketing,8916,32,35-54,North America,desktop,Windows,Firefox,30144,0.406827727,1,278.625,37680,90%,70%,80%
8051,e-commerce,content marketing,14192,21,35-54,Asia-Pacific,tablet,iOS,Safari,435622,0.463202051,1,675.8095238,544527.5,70%,90%,70%
8052,finance,content marketing,40691,56,35-54,Asia-Pacific,mobile,Android,Firefox,159216,0.879152308,0,726.625,199020,80%,80%,80%
8053,finance,email,48196,12,35-54,Europe,desktop,Android,Chrome,190185,0.18516432,1,4016.333333,237731.25,90%,80%,90%
8056,technology,email,28942,36,35-54,South America,desktop,Windows,Chrome,115263,0.901787833,1,803.9444444,144078.75,90%,70%,90%
8057,finance,email,8392,83,55+,Asia-Pacific,desktop,Windows,Chrome,136514,0.641361493,1,101.1084337,227523.3333,90%,70%,90%
8059,manufacturing,influencer,33696,48,35-54,Africa,mobile,Windows,Safari,264137,0.991189409,0,702,330171.25,80%,70%,70%
8061,e-commerce,content marketing,42123,46,55+,Asia-Pacific,mobile,Windows,Chrome,449496,0.861808414,1,915.7173913,749160,80%,70%,90%
8063,finance,content marketing,32120,47,55+,South America,tablet,iOS,Firefox,258297,0.309766042,1,683.4042553,430495,70%,90%,80%
8064,finance,social media,43100,39,18-34,Africa,mobile,iOS,Safari,128139,0.442705675,1,1105.128205,128139,80%,90%,70%
8065,retail,content marketing,27642,85,18-34,Africa,mobile,Windows,Firefox,323988,0.573674522,1,325.2,323988,80%,70%,80%
8066,finance,social media,9547,66,55+,North America,mobile,Android,Chrome,447109,0.349156298,1,144.6515152,745181.6667,80%,80%,90%
8067,services,search engine,34371,70,35-54,Africa,mobile,Android,Safari,23136,0.322144956,1,491.0142857,28920,80%,80%,70%
8068,technology,search engine,44683,68,35-54,South America,desktop,Android,Safari,379465,0.380716126,1,657.1029412,474331.25,90%,80%,70%
8070,finance,content marketing,16865,13,35-54,North America,tablet,Android,Safari,325930,0.252269767,1,1297.307692,407412.5,70%,80%,70%
8072,finance,search engine,39450,56,55+,Asia-Pacific,mobile,Android,Firefox,273859,0.778748243,1,704.4642857,456431.6667,80%,80%,80%
8073,finance,social media,21768,45,18-34,Europe,mobile,iOS,Firefox,321657,0.624486845,1,483.7333333,321657,80%,90%,80%
8074,finance,search engine,26092,77,18-34,Asia-Pacific,desktop,iOS,Safari,267595,0.379763854,1,338.8571429,267595,90%,90%,70%
8077,technology,social media,28407,32,18-34,Asia-Pacific,tablet,iOS,Firefox,103138,0.51133227,1,887.71875,103138,70%,90%,80%
8078,manufacturing,content marketing,9652,64,18-34,North America,mobile,iOS,Chrome,268084,0.971240279,0,150.8125,268084,80%,90%,90%
8080,technology,social media,21773,57,18-34,Europe,tablet,Android,Chrome,290273,0.175513008,1,381.9824561,290273,70%,80%,90%
8081,services,influencer,36096,58,55+,Asia-Pacific,tablet,iOS,Chrome,22330,0.008007301,1,622.3448276,37216.66667,70%,90%,90%
8083,technology,content marketing,27535,54,35-54,Asia-Pacific,mobile,Android,Firefox,283164,0.385401868,1,509.9074074,353955,80%,80%,80%
8084,finance,search engine,6730,33,55+,North America,desktop,Android,Firefox,288293,0.198240487,1,203.9393939,480488.3333,90%,80%,80%
8086,manufacturing,email,9123,29,35-54,Africa,desktop,iOS,Chrome,372063,0.225367748,1,314.5862069,465078.75,90%,90%,90%
8087,manufacturing,search engine,8230,51,35-54,North America,mobile,iOS,Firefox,130857,0.728754539,1,161.372549,163571.25,80%,90%,80%
8090,e-commerce,social media,46067,28,18-34,Asia-Pacific,desktop,Android,Firefox,230011,0.936489402,1,1645.25,230011,90%,80%,80%
8092,retail,content marketing,12992,39,35-54,Africa,mobile,iOS,Firefox,304623,0.089341228,1,333.1282051,380778.75,80%,90%,80%
8098,finance,email,9702,78,18-34,North America,desktop,Windows,Firefox,135789,0.2765983,1,124.3846154,135789,90%,70%,80%
8101,e-commerce,social media,23192,88,55+,South America,desktop,Windows,Chrome,199120,0.214332719,1,263.5454545,331866.6667,90%,70%,90%
8107,e-commerce,influencer,8612,50,55+,Europe,desktop,Android,Safari,257211,0.868086593,1,172.24,428685,90%,80%,70%
8108,services,content marketing,12062,28,35-54,North America,mobile,Android,Safari,107389,0.82326086,1,430.7857143,134236.25,80%,80%,70%
8110,services,content marketing,40322,20,35-54,Asia-Pacific,desktop,Windows,Chrome,387112,0.809022797,1,2016.1,483890,90%,70%,90%
8111,retail,influencer,27704,10,55+,Asia-Pacific,mobile,Android,Safari,471341,0.628280981,1,2770.4,785568.3333,80%,80%,70%
8112,e-commerce,social media,6462,30,18-34,Africa,mobile,Windows,Safari,306266,0.842166001,1,215.4,306266,80%,70%,70%
8115,services,content marketing,16974,71,18-34,North America,mobile,iOS,Chrome,345868,0.964687057,1,239.0704225,345868,80%,90%,90%
8117,manufacturing,email,39924,19,18-34,South America,tablet,Windows,Chrome,48766,0.92538723,1,2101.263158,48766,70%,70%,90%
8119,healthcare,influencer,26575,87,35-54,Asia-Pacific,tablet,Android,Firefox,281464,0.03136622,1,305.4597701,351830,70%,80%,80%
8124,technology,social media,39005,79,18-34,Europe,desktop,Android,Chrome,405264,0.233178286,1,493.7341772,405264,90%,80%,90%
8125,manufacturing,influencer,22864,24,35-54,North America,tablet,Android,Firefox,321124,0.812270659,1,952.6666667,401405,70%,80%,80%
8126,services,search engine,15657,22,35-54,South America,desktop,Windows,Firefox,453234,0.202124104,1,711.6818182,566542.5,90%,70%,80%
8128,finance,influencer,11897,46,18-34,South America,mobile,Android,Chrome,388273,0.466190858,1,258.6304348,388273,80%,80%,90%
8129,manufacturing,email,43397,45,18-34,North America,tablet,iOS,Safari,250446,0.069407249,1,964.3777778,250446,70%,90%,70%
8130,healthcare,influencer,28874,62,18-34,North America,tablet,Windows,Firefox,120453,0.278937547,1,465.7096774,120453,70%,70%,80%
8136,healthcare,email,5577,67,18-34,Africa,desktop,Android,Firefox,339571,0.250227906,1,83.23880597,339571,90%,80%,80%
8137,finance,social media,29463,72,18-34,North America,mobile,iOS,Chrome,162984,0.170890996,1,409.2083333,162984,80%,90%,90%
8138,finance,search engine,18369,44,18-34,Africa,desktop,Windows,Safari,333566,0.761674486,1,417.4772727,333566,90%,70%,70%
8139,services,content marketing,35836,49,35-54,South America,tablet,iOS,Firefox,335357,0.06783702,1,731.3469388,419196.25,70%,90%,80%
8141,services,social media,22202,11,35-54,Europe,tablet,Windows,Firefox,71798,0.007598804,1,2018.363636,89747.5,70%,70%,80%
8143,healthcare,social media,19135,43,55+,Europe,tablet,iOS,Safari,326701,0.133603426,1,445,544501.6667,70%,90%,70%
8144,services,email,39657,32,55+,Africa,mobile,iOS,Chrome,185431,0.547097508,1,1239.28125,309051.6667,80%,90%,90%
8145,e-commerce,search engine,5558,15,18-34,Asia-Pacific,tablet,iOS,Chrome,440882,0.187309465,1,370.5333333,440882,70%,90%,90%
8146,manufacturing,content marketing,31195,21,35-54,North America,tablet,Windows,Chrome,90437,0.034321721,1,1485.47619,113046.25,70%,70%,90%
8150,technology,email,10949,33,35-54,South America,tablet,Windows,Chrome,283578,0.947271419,1,331.7878788,354472.5,70%,70%,90%
8151,healthcare,content marketing,45411,60,18-34,South America,desktop,iOS,Firefox,332244,0.081990032,1,756.85,332244,90%,90%,80%
8152,finance,influencer,7902,89,18-34,Africa,desktop,Windows,Safari,329450,0.348511664,1,88.78651685,329450,90%,70%,70%
8153,manufacturing,social media,18762,37,55+,North America,tablet,iOS,Chrome,173265,0.177363607,1,507.0810811,288775,70%,90%,90%
8156,manufacturing,content marketing,30259,24,18-34,Africa,desktop,Android,Chrome,496493,0.81222107,1,1260.791667,496493,90%,80%,90%
8157,healthcare,content marketing,10895,34,18-34,Africa,mobile,Android,Chrome,419987,0.163533976,1,320.4411765,419987,80%,80%,90%
8161,technology,influencer,49732,55,55+,Asia-Pacific,mobile,iOS,Chrome,101562,0.500062424,1,904.2181818,169270,80%,90%,90%
8162,healthcare,influencer,29646,10,35-54,North America,tablet,Android,Safari,81709,0.931613597,1,2964.6,102136.25,70%,80%,70%
8164,finance,email,30838,89,55+,North America,desktop,iOS,Firefox,264573,0.354880369,0,346.494382,440955,90%,90%,80%
8166,manufacturing,search engine,34903,63,18-34,Europe,desktop,Android,Safari,229365,0.198408264,1,554.015873,229365,90%,80%,70%
8168,retail,influencer,34393,71,18-34,Asia-Pacific,mobile,Android,Firefox,492646,0.519872061,1,484.4084507,492646,80%,80%,80%
8172,finance,email,35101,29,35-54,Europe,desktop,iOS,Firefox,498787,0.636136935,1,1210.37931,623483.75,90%,90%,80%
8173,services,email,19213,36,55+,Europe,desktop,iOS,Firefox,43944,0.84356703,1,533.6944444,73240,90%,90%,80%
8176,finance,content marketing,18241,60,35-54,Africa,mobile,iOS,Chrome,468349,0.05612035,1,304.0166667,585436.25,80%,90%,90%
8177,services,social media,28451,23,35-54,South America,tablet,iOS,Firefox,273543,0.234543345,1,1237,341928.75,70%,90%,80%
8178,manufacturing,search engine,27179,66,35-54,Europe,mobile,Android,Safari,61530,0.138755987,1,411.8030303,76912.5,80%,80%,70%
8182,e-commerce,search engine,22597,58,35-54,Asia-Pacific,desktop,Android,Chrome,306560,0.761136607,1,389.6034483,383200,90%,80%,90%
8183,e-commerce,social media,48100,58,18-34,Asia-Pacific,tablet,Android,Chrome,322570,0.784243771,1,829.3103448,322570,70%,80%,90%
8186,e-commerce,social media,40691,23,35-54,Africa,mobile,iOS,Firefox,8993,0.679100866,1,1769.173913,11241.25,80%,90%,80%
8187,e-commerce,search engine,22816,88,55+,Europe,tablet,Android,Firefox,16420,0.322774408,1,259.2727273,27366.66667,70%,80%,80%
8188,finance,email,5340,46,18-34,North America,tablet,Android,Chrome,162367,0.26006383,1,116.0869565,162367,70%,80%,90%
8192,technology,email,6198,34,18-34,South America,tablet,iOS,Chrome,461154,0.562908468,0,182.2941176,461154,70%,90%,90%
8193,services,email,42064,78,35-54,North America,mobile,Windows,Chrome,166604,0.620385949,1,539.2820513,208255,80%,70%,90%
8194,services,email,18030,56,55+,Europe,tablet,Android,Firefox,153688,0.776802518,1,321.9642857,256146.6667,70%,80%,80%
8195,retail,search engine,25577,24,55+,Europe,desktop,Android,Firefox,361058,0.040929854,0,1065.708333,601763.3333,90%,80%,80%
8197,finance,email,20510,39,55+,North America,tablet,Android,Firefox,171801,0.777249568,1,525.8974359,286335,70%,80%,80%
8202,technology,content marketing,16831,65,35-54,Europe,mobile,iOS,Safari,477422,0.377567731,1,258.9384615,596777.5,80%,90%,70%
8203,finance,content marketing,24471,89,55+,Asia-Pacific,desktop,iOS,Safari,202596,0.691195308,0,274.9550562,337660,90%,90%,70%
8204,finance,email,43841,84,35-54,Asia-Pacific,mobile,Windows,Chrome,323236,0.590206931,1,521.9166667,404045,80%,70%,90%
8206,services,content marketing,10853,47,18-34,Africa,tablet,Windows,Firefox,422751,0.187548231,1,230.9148936,422751,70%,70%,80%
8207,retail,email,41018,89,18-34,Africa,mobile,Android,Firefox,223168,0.00239562,1,460.8764045,223168,80%,80%,80%
8208,healthcare,influencer,5257,85,18-34,Europe,mobile,iOS,Safari,219653,0.091350375,0,61.84705882,219653,80%,90%,70%
8211,services,content marketing,34671,67,18-34,South America,mobile,Windows,Safari,71903,0.759197839,1,517.4776119,71903,80%,70%,70%
8217,technology,email,28443,45,18-34,South America,tablet,Windows,Safari,19840,0.416910821,0,632.0666667,19840,70%,70%,70%
8218,e-commerce,search engine,27839,8,35-54,Asia-Pacific,tablet,Windows,Chrome,247558,0.097014722,1,3479.875,309447.5,70%,70%,90%
8219,e-commerce,influencer,15818,71,18-34,Africa,desktop,Windows,Firefox,25736,0.846084441,1,222.7887324,25736,90%,70%,80%
8220,healthcare,search engine,11202,72,18-34,North America,desktop,iOS,Chrome,201581,0.169632418,1,155.5833333,201581,90%,90%,90%
8221,manufacturing,social media,43946,87,35-54,Europe,tablet,Android,Chrome,414504,0.673380586,1,505.1264368,518130,70%,80%,90%
8225,services,email,34164,79,35-54,Africa,desktop,Windows,Chrome,483431,0.227391395,1,432.4556962,604288.75,90%,70%,90%
8229,finance,content marketing,35490,11,55+,Asia-Pacific,tablet,iOS,Firefox,121558,0.708384947,1,3226.363636,202596.6667,70%,90%,80%
8231,services,search engine,41354,69,55+,Africa,tablet,iOS,Safari,16951,0.261504602,1,599.3333333,28251.66667,70%,90%,70%
8233,healthcare,search engine,29057,60,35-54,Africa,tablet,Android,Firefox,191210,0.042920921,1,484.2833333,239012.5,70%,80%,80%
8235,e-commerce,social media,17781,15,18-34,North America,desktop,iOS,Firefox,416020,0.078754626,1,1185.4,416020,90%,90%,80%
8237,services,email,22016,27,35-54,North America,tablet,Windows,Chrome,130289,0.267962271,1,815.4074074,162861.25,70%,70%,90%
8238,services,email,29232,42,35-54,Asia-Pacific,tablet,iOS,Safari,239403,0.459930468,1,696,299253.75,70%,90%,70%
8245,services,influencer,37530,46,55+,Africa,mobile,Windows,Safari,441387,0.250492279,1,815.8695652,735645,80%,70%,70%
8248,retail,influencer,9020,67,55+,Europe,tablet,Android,Chrome,277856,0.171605737,1,134.6268657,463093.3333,70%,80%,90%
8249,e-commerce,influencer,27061,29,18-34,North America,mobile,Android,Firefox,492731,0.414484969,1,933.137931,492731,80%,80%,80%
8252,e-commerce,content marketing,33924,43,18-34,Africa,tablet,Android,Safari,435054,0.86222071,1,788.9302326,435054,70%,80%,70%
8253,technology,email,31133,88,55+,North America,mobile,iOS,Firefox,248596,0.372912156,1,353.7840909,414326.6667,80%,90%,80%
